35,WebConfig,"ApplicationSearchConfiguration, ProcessorsConfiguration, SaveProductImageEvent, SaveProductVariantEvent, IndexProductEventListener","DataConfiguration, Constants, ImagePut, ProductFileManagerImpl, GCPProductContentFileManager",B,it manages product data,llama2
36,CustomerReview,"CoreApplicationConfiguration, DeleteProductAttributeEvent, DeleteProductVariantEvent, ProductEvent, SaveProductAttributeEvent","DataConfiguration, Constants, ImagePut, ProductFileManagerImpl, GCPProductContentFileManager",B,it manages product file management,llama2
37,ReadableOrderTotalSummary,"MavenWrapperDownloader, ModulesConfiguration, DeleteProductEvent, DeleteProductImageEvent, SaveProductEvent","DataConfiguration, Constants, ImagePut, ProductFileManagerImpl, GCPProductContentFileManager",B,it manages product file management,llama2
38,BoxConfiguration,"MavenWrapperDownloader, ModulesConfiguration, DeleteProductEvent, DeleteProductImageEvent, SaveProductEvent","MavenWrapperDownloader, DroolsBeanFactory, AsynchronousEventsConfiguration, ProductAttributeEvent, PublishProductAspect",B,it manages product configuration,llama2
39,ReadableDescription,"MavenWrapperDownloader, ModulesConfiguration, DeleteProductEvent, DeleteProductImageEvent, SaveProductEvent","ApplicationSearchConfiguration, ProcessorsConfiguration, SaveProductImageEvent, SaveProductVariantEvent, IndexProductEventListener",B,it manages product catalog data,llama2
40,CustomerOptionType,"MavenWrapperDownloader, DroolsBeanFactory, AsynchronousEventsConfiguration, ProductAttributeEvent, PublishProductAspect","DataConfiguration, Constants, ImagePut, ProductFileManagerImpl, GCPProductContentFileManager",B,it manages product file management,llama2
41,TransactionEntity,"MavenWrapperDownloader, ModulesConfiguration, DeleteProductEvent, DeleteProductImageEvent, SaveProductEvent","CoreApplicationConfiguration, DeleteProductAttributeEvent, DeleteProductVariantEvent, ProductEvent, SaveProductAttributeEvent",B,it manages transactional data,llama2
42,BeanUtils,"MavenWrapperDownloader, ModulesConfiguration, DeleteProductEvent, DeleteProductImageEvent, SaveProductEvent","CoreApplicationConfiguration, DeleteProductAttributeEvent, DeleteProductVariantEvent, ProductEvent, SaveProductAttributeEvent",B,Inferred from raw text output due to JSON parsing failure.,llama2
43,AddressLocation,"MavenWrapperDownloader, ModulesConfiguration, DeleteProductEvent, DeleteProductImageEvent, SaveProductEvent","ApplicationSearchConfiguration, ProcessorsConfiguration, SaveProductImageEvent, SaveProductVariantEvent, IndexProductEventListener",B,Inferred from raw text output due to JSON parsing failure.,llama2
44,SecuredCustomer,"MavenWrapperDownloader, ModulesConfiguration, DeleteProductEvent, DeleteProductImageEvent, SaveProductEvent","DataConfiguration, Constants, ImagePut, ProductFileManagerImpl, GCPProductContentFileManager",B,it manages product file management,llama2
45,CustomerAttribute,"CoreApplicationConfiguration, DeleteProductAttributeEvent, DeleteProductVariantEvent, ProductEvent, SaveProductAttributeEvent","DataConfiguration, Constants, ImagePut, ProductFileManagerImpl, GCPProductContentFileManager",B,it manages product file management,llama2
46,SizeReferences,"MavenWrapperDownloader, ModulesConfiguration, DeleteProductEvent, DeleteProductImageEvent, SaveProductEvent","ApplicationSearchConfiguration, ProcessorsConfiguration, SaveProductImageEvent, SaveProductVariantEvent, IndexProductEventListener",B,it handles product data,llama2
47,CustomerAttributeEntity,"MavenWrapperDownloader, ModulesConfiguration, DeleteProductEvent, DeleteProductImageEvent, SaveProductEvent","DataConfiguration, Constants, ImagePut, ProductFileManagerImpl, GCPProductContentFileManager",B,it manages product file management,llama2
48,CustomerOptionValue,"DataConfiguration, Constants, ImagePut, ProductFileManagerImpl, GCPProductContentFileManager","CoreApplicationConfiguration, DeleteProductAttributeEvent, DeleteProductVariantEvent, ProductEvent, SaveProductAttributeEvent",B,it manages product data,llama2
49,PersistableTransaction,"MavenWrapperDownloader, ModulesConfiguration, DeleteProductEvent, DeleteProductImageEvent, SaveProductEvent","ApplicationSearchConfiguration, ProcessorsConfiguration, DbConfig, SaveProductImageEvent, SaveProductVariantEvent",B,it manages transactional data,llama2
50,PersistableProductOptionEntity,"MavenWrapperDownloader, ModulesConfiguration, DeleteProductEvent, DeleteProductImageEvent, SaveProductEvent","ApplicationSearchConfiguration, ProcessorsConfiguration, DbConfig, SaveProductImageEvent, SaveProductVariantEvent",B,it manages product catalog data,llama2
51,AppConfiguration,"MavenWrapperDownloader, ModulesConfiguration, DeleteProductEvent, DeleteProductImageEvent, SaveProductEvent","DataConfiguration, Constants, ImagePut, ProductFileManagerImpl, GCPProductContentFileManager",B,it manages product data,llama2
52,AdminAccessDeniedHandler,"MavenWrapperDownloader, ModulesConfiguration, DeleteProductEvent, DeleteProductImageEvent, SaveProductEvent","DataConfiguration, Constants, ImagePut, ProductFileManagerImpl, GCPProductContentFileManager",B,it manages product file management,llama2
53,TaxClassEntity,"MavenWrapperDownloader, ModulesConfiguration, DeleteProductEvent, DeleteProductImageEvent, SaveProductEvent","ApplicationSearchConfiguration, ProcessorsConfiguration, SaveProductImageEvent, SaveProductVariantEvent, IndexProductEventListener",B,it handles product data,llama2
54,ReadableProductOptionSet,"MavenWrapperDownloader, ModulesConfiguration, DeleteProductEvent, DeleteProductImageEvent, SaveProductEvent","MavenWrapperDownloader, DroolsBeanFactory, AsynchronousEventsConfiguration, ProductAttributeEvent, PublishProductAspect",B,it manages product attributes and events,llama2
55,AuthenticationResponse,"MavenWrapperDownloader, ModulesConfiguration, DeleteProductEvent, DeleteProductImageEvent, SaveProductEvent","ApplicationSearchConfiguration, ProcessorsConfiguration, SaveProductImageEvent, SaveProductVariantEvent, IndexProductEventListener",B,it handles product data,llama2
56,ShopErrorController,"MavenWrapperDownloader, ModulesConfiguration, DeleteProductEvent, DeleteProductImageEvent, SaveProductEvent","MavenWrapperDownloader, DroolsBeanFactory, AsynchronousEventsConfiguration, ProductAttributeEvent, PublishProductAspect",B,Inferred from raw text output due to JSON parsing failure.,llama2
57,ReadableUser,"MavenWrapperDownloader, ModulesConfiguration, DeleteProductEvent, DeleteProductImageEvent, SaveProductEvent","CoreApplicationConfiguration, DeleteProductAttributeEvent, DeleteProductVariantEvent, ProductEvent, SaveProductAttributeEvent",B,it manages product data,llama2
58,ReadableOrderConfirmation,"MavenWrapperDownloader, ModulesConfiguration, DeleteProductEvent, DeleteProductImageEvent, SaveProductEvent","CoreApplicationConfiguration, DeleteProductAttributeEvent, DeleteProductVariantEvent, ProductEvent, SaveProductAttributeEvent",B,it manages product data,llama2
59,ReadableContentPage,"MavenWrapperDownloader, ModulesConfiguration, DeleteProductEvent, DeleteProductImageEvent, SaveProductEvent","ApplicationSearchConfiguration, ProcessorsConfiguration, DbConfig, SaveProductImageEvent, SaveProductVariantEvent",B,it manages product data,llama2
60,ProductAttributeEntity,"MavenWrapperDownloader, ModulesConfiguration, DeleteProductEvent, DeleteProductImageEvent, SaveProductEvent","ApplicationSearchConfiguration, ProcessorsConfiguration, DbConfig, SaveProductImageEvent, SaveProductVariantEvent",B,"it manages product attributes and images, which are related to the product entity in the database, and therefore belongs to Service B.",llama2
61,ExpeditionConfiguration,"MavenWrapperDownloader, ModulesConfiguration, DeleteProductEvent, DeleteProductImageEvent, SaveProductEvent","MavenWrapperDownloader, DroolsBeanFactory, AsynchronousEventsConfiguration, ProductAttributeEvent, PublishProductAspect",B,it manages product catalog data,llama2
62,PersistableAddress,"MavenWrapperDownloader, ModulesConfiguration, DeleteProductEvent, DeleteProductImageEvent, SaveProductEvent","CoreApplicationConfiguration, DeleteProductAttributeEvent, DeleteProductVariantEvent, ProductEvent, SaveProductAttributeEvent",B,it manages product data,llama2
63,ResourceUrlAccess,"MavenWrapperDownloader, ModulesConfiguration, DeleteProductEvent, DeleteProductImageEvent, SaveProductEvent","CoreApplicationConfiguration, DeleteProductAttributeEvent, DeleteProductVariantEvent, ProductEvent, SaveProductAttributeEvent",B,it manages product data,llama2
64,ProductVariationEntity,"MavenWrapperDownloader, ModulesConfiguration, DeleteProductEvent, DeleteProductImageEvent, SaveProductEvent","DataConfiguration, Constants, ImagePut, ProductFileManagerImpl, GCPProductContentFileManager",B,it manages product variations,llama2
65,ReadableManufacturer,"MavenWrapperDownloader, ModulesConfiguration, DeleteProductEvent, DeleteProductImageEvent, SaveProductEvent","ApplicationSearchConfiguration, ProcessorsConfiguration, DbConfig, SaveProductImageEvent, SaveProductVariantEvent",B,it manages product data,llama2
66,CustomerOptionEntity,"MavenWrapperDownloader, ModulesConfiguration, DeleteProductEvent, DeleteProductImageEvent, SaveProductEvent","ApplicationSearchConfiguration, ProcessorsConfiguration, DbConfig, SaveProductImageEvent, SaveProductVariantEvent",B,it belongs to Service B as it handles master data such as product catalog,llama2
67,CustomerPassword,"MavenWrapperDownloader, ModulesConfiguration, DeleteProductEvent, DeleteProductImageEvent, SaveProductEvent","CoreApplicationConfiguration, DeleteProductAttributeEvent, DeleteProductVariantEvent, ProductEvent, SaveProductAttributeEvent",B,it belongs to Service B as it handles master data such as products and attributes,llama2
68,ReadableInventoryList,"MavenWrapperDownloader, ModulesConfiguration, DeleteProductEvent, DeleteProductImageEvent, SaveProductEvent","MavenWrapperDownloader, DroolsBeanFactory, AsynchronousEventsConfiguration, ProductAttributeEvent, PublishProductAspect",B,Inferred from raw text output due to JSON parsing failure.,llama2
69,RelatedProduct,"MavenWrapperDownloader, ModulesConfiguration, DeleteProductEvent, DeleteProductImageEvent, SaveProductEvent","CoreApplicationConfiguration, DeleteProductAttributeEvent, DeleteProductVariantEvent, ProductEvent, SaveProductAttributeEvent",B,it manages product data,llama2
70,LightPersistableProduct,"MavenWrapperDownloader, ModulesConfiguration, DeleteProductEvent, DeleteProductImageEvent, SaveProductEvent","ApplicationSearchConfiguration, ProcessorsConfiguration, DbConfig, SaveProductImageEvent, SaveProductVariantEvent",B,it manages product catalog data,llama2
71,ReadableTaxRateDescription,"MavenWrapperDownloader, ModulesConfiguration, DeleteProductEvent, DeleteProductImageEvent, SaveProductEvent","DataConfiguration, Constants, ImagePut, ProductFileManagerImpl, GCPProductContentFileManager",B,it manages product file management,llama2
72,CartModificationException,"MavenWrapperDownloader, ModulesConfiguration, DeleteProductEvent, DeleteProductImageEvent, SaveProductEvent","MavenWrapperDownloader, DroolsBeanFactory, AsynchronousEventsConfiguration, ProductAttributeEvent, PublishProductAspect",B,it manages product data,llama2
73,ReadableProductDefinitionFull,"MavenWrapperDownloader, ModulesConfiguration, DeleteProductEvent, DeleteProductImageEvent, SaveProductEvent","DataConfiguration, Constants, ImagePut, ProductFileManagerImpl, GCPProductContentFileManager",B,it manages product file management,llama2
74,ReadableManufacturerList,"MavenWrapperDownloader, ModulesConfiguration, DeleteProductEvent, DeleteProductImageEvent, SaveProductEvent","DataConfiguration, Constants, ImagePut, ProductFileManagerImpl, GCPProductContentFileManager",B,it manages product file management,llama2
75,MavenWrapperDownloader,"ModulesConfiguration, ProcessorsConfiguration, IndexProductEventListener, ContentAssetsManager, FolderList","MavenWrapperDownloader, ApplicationSearchConfiguration, DroolsBeanFactory, DeleteProductEvent, ProductAttributeEvent",B,Inferred from raw text output due to JSON parsing failure.,llama2
76,FieldMatchValidator,"DataConfiguration, DeleteProductVariantEvent, PublishProductAspect, ImageGet, FileGet","DeleteProductAttributeEvent, DeleteProductImageEvent, SaveProductAttributeEvent, SaveProductVariantEvent, Constants",B,Inferred from raw text output due to JSON parsing failure.,llama2
77,MavenWrapperDownloader,"DataConfiguration, DeleteProductVariantEvent, PublishProductAspect, ImageGet, FileGet","DeleteProductAttributeEvent, DeleteProductImageEvent, SaveProductAttributeEvent, SaveProductVariantEvent, Constants",B,it handles product data,llama2
78,EnumValidator,"CoreApplicationConfiguration, DbConfig, AsynchronousEventsConfiguration, SaveProductImageEvent, AssetsManager","MavenWrapperDownloader, DeleteProductAttributeEvent, DeleteProductImageEvent, SaveProductAttributeEvent, SaveProductVariantEvent",B,it manages transactional data,llama2
79,SaveProductEvent,"MavenWrapperDownloader, DeleteProductAttributeEvent, DeleteProductImageEvent, SaveProductAttributeEvent, SaveProductVariantEvent","CoreApplicationConfiguration, DbConfig, AsynchronousEventsConfiguration, SaveProductImageEvent, AssetsManager",B,it manages product data,llama2
80,ApplicationSearchConfiguration,"MavenWrapperDownloader, ProcessorsConfiguration, PublishProductAspect, SaveProductAttributeEvent, IndexProductEventListener","MavenWrapperDownloader, DataConfiguration, DbConfig, DeleteProductVariantEvent, ImageRemove",B,it manages transactional data,llama2
81,SystemConstants,"ModulesConfiguration, DeleteProductImageEvent, SaveProductImageEvent, Constants, FileRemove","CoreApplicationConfiguration, AsynchronousEventsConfiguration, DeleteProductAttributeEvent, DeleteProductEvent, ProductEvent",B,it manages transactional data,llama2
82,ImageGet,"DroolsBeanFactory, ProductAttributeEvent, ShippingConstants, ContentImageRemove, FolderPut","MavenWrapperDownloader, ProcessorsConfiguration, PublishProductAspect, SaveProductAttributeEvent, IndexProductEventListener",B,it handles product data,llama2
83,ImageRemove,"MavenWrapperDownloader, ApplicationSearchConfiguration, DataConfiguration, DbConfig, DeleteProductVariantEvent","ModulesConfiguration, DeleteProductImageEvent, SaveProductImageEvent, Constants, FileRemove",B,it belongs to Service B as it handles image-related data,llama2
84,ContentImageRemove,"CoreApplicationConfiguration, AsynchronousEventsConfiguration, DeleteProductAttributeEvent, DeleteProductEvent, ProductEvent","ModulesConfiguration, DeleteProductImageEvent, SaveProductImageEvent, Constants, ImageRemove",B,it belongs to Service B as it handles image-related data,llama2
85,PermissionRepositoryImpl,"CoreApplicationConfiguration, AsynchronousEventsConfiguration, ProductEvent, PublishProductAspect, SaveProductAttributeEvent","MavenWrapperDownloader, DeleteProductImageEvent, DeleteProductVariantEvent, AssetsManager, ImageGet",B,it manages product-related data,llama2
86,ZoneRepository,"MavenWrapperDownloader, DeleteProductImageEvent, DeleteProductVariantEvent, AssetsManager, ImageGet","MavenWrapperDownloader, ApplicationSearchConfiguration, DataConfiguration, DbConfig, FilePut",B,Inferred from raw text output due to JSON parsing failure.,llama2
87,ProductOptionSet,"CoreApplicationConfiguration, AsynchronousEventsConfiguration, ProductEvent, PublishProductAspect, SaveProductAttributeEvent","ModulesConfiguration, ProcessorsConfiguration, DeleteProductEvent, ProductAttributeEvent, IndexProductEventListener",B,it manages product data,llama2
88,CustomerRepository,"MavenWrapperDownloader, ApplicationSearchConfiguration, DataConfiguration, DbConfig, FilePut","CoreApplicationConfiguration, AsynchronousEventsConfiguration, ProductEvent, PublishProductAspect, SaveProductAttributeEvent",B,Inferred from raw text output due to JSON parsing failure.,llama2
89,ProductRepository,"CoreApplicationConfiguration, AsynchronousEventsConfiguration, ProductEvent, PublishProductAspect, SaveProductAttributeEvent","ModulesConfiguration, ProcessorsConfiguration, DeleteProductEvent, ProductAttributeEvent, IndexProductEventListener",B,it manages product data,llama2
90,ShippingQuoteRepository,"CoreApplicationConfiguration, AsynchronousEventsConfiguration, ProductEvent, PublishProductAspect, SaveProductAttributeEvent","MavenWrapperDownloader, DeleteProductImageEvent, DeleteProductVariantEvent, AssetsManager, ImageGet",B,Inferred from raw text output due to JSON parsing failure.,llama2
91,ProductAttributeEntity,"CoreApplicationConfiguration, AsynchronousEventsConfiguration, ProductEvent, PublishProductAspect, SaveProductAttributeEvent","DroolsBeanFactory, DeleteProductAttributeEvent, ShippingConstants, FolderPut, FolderRemove",B,Inferred from raw text output due to JSON parsing failure.,llama2
92,EmailModule,"MavenWrapperDownloader, ApplicationSearchConfiguration, DataConfiguration, DbConfig, FilePut","CoreApplicationConfiguration, AsynchronousEventsConfiguration, ProductEvent, PublishProductAspect, SaveProductAttributeEvent",B,Inferred from raw text output due to JSON parsing failure.,llama2
93,ProductOptionDescription,"MavenWrapperDownloader, DeleteProductImageEvent, DeleteProductVariantEvent, AssetsManager, ImageGet","MavenWrapperDownloader, ApplicationSearchConfiguration, DataConfiguration, DbConfig, FilePut",B,it manages product data,llama2
94,OptinType,"DroolsBeanFactory, DeleteProductAttributeEvent, ShippingConstants, FolderPut, FolderRemove","CoreApplicationConfiguration, AsynchronousEventsConfiguration, ProductEvent, PublishProductAspect, SaveProductAttributeEvent",B,it manages product data,llama2
95,BeanStreamPayment,"ModulesConfiguration, ProductAttributeEvent, ShippingConstants, FolderPut, FolderRemove","ApplicationSearchConfiguration, DbConfig, AsynchronousEventsConfiguration, DeleteProductVariantEvent, FilePut",B,Inferred from raw text output due to JSON parsing failure.,llama2
96,ProductRelationshipRepository,"DroolsBeanFactory, AssetsManager, ImageGet, ContentAssetsManager, FileGet","MavenWrapperDownloader, ProcessorsConfiguration, DeleteProductAttributeEvent, DeleteProductImageEvent, ProductEvent",B,it manages product relationships and belongs to Service B,llama2
97,TaxRate,"MavenWrapperDownloader, ProcessorsConfiguration, DeleteProductAttributeEvent, DeleteProductImageEvent, ProductEvent","DroolsBeanFactory, AssetsManager, ImageGet, ContentAssetsManager, FileGet",B,Inferred from raw text output due to JSON parsing failure.,llama2
98,Group,"DroolsBeanFactory, AssetsManager, ImageGet, ContentAssetsManager, FileGet","MavenWrapperDownloader, CoreApplicationConfiguration, IndexProductEventListener, Constants, ImageRemove",B,it manages product catalog data,llama2
99,Permission,"MavenWrapperDownloader, CoreApplicationConfiguration, IndexProductEventListener, Constants, ImageRemove","DroolsBeanFactory, AssetsManager, ImageGet, ContentAssetsManager, FileGet",B,Inferred from raw text output due to JSON parsing failure.,llama2
100,MoneyOrderPayment,"MavenWrapperDownloader, ApplicationSearchConfiguration, DataConfiguration, DbConfig, DeleteProductVariantEvent","CoreApplicationConfiguration, AsynchronousEventsConfiguration, DeleteProductAttributeEvent, ProductEvent, SaveProductEvent",B,it manages transactional data,llama2
101,PageableManufacturerRepository,"MavenWrapperDownloader, ProcessorsConfiguration, PublishProductAspect, SaveProductAttributeEvent, IndexProductEventListener","DroolsBeanFactory, ProductAttributeEvent, ShippingConstants, FolderPut, ImagePut",B,"it manages manufacturer data, which is a master data entity, and should be part of Service B",llama2
102,ShopServletContextListener,"MavenWrapperDownloader, ApplicationSearchConfiguration, DataConfiguration, DbConfig, DeleteProductVariantEvent","CoreApplicationConfiguration, AsynchronousEventsConfiguration, DeleteProductAttributeEvent, ProductEvent, SaveProductEvent",B,Inferred from raw text output due to JSON parsing failure.,llama2
